product_id,product_variant_id,color,size,price,original_price,inventory_status,image_url
278049759,278049772,250072N,40,375000,395000,available,https://salt.tikicdn.com/ts/product/1f/27/81/0d596638c35cf86c4d87ba7049f5f2d9.jpg
278049759,278049948,250081N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/08/fa/86/2108fd29d3cf131873765e58311e9c92.jpg
278049759,278049930,250080N,41,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049882,250077N,41,375000,395000,available,https://salt.tikicdn.com/ts/product/8e/4c/40/ead02fab38b1c49687194103a8431551.jpg
278049759,278049936,250080N,44,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049886,250077N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/8e/4c/40/ead02fab38b1c49687194103a8431551.jpg
278049759,278049854,250075N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/77/68/7b/af474810eb1925b98506efecba33757f.jpg
278049759,278049884,250077N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/8e/4c/40/ead02fab38b1c49687194103a8431551.jpg
278049759,278049924,250080N,38,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049880,250077N,40,375000,395000,available,https://salt.tikicdn.com/ts/product/8e/4c/40/ead02fab38b1c49687194103a8431551.jpg
278049759,278049918,250079N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/ec/cc/fd/a6cd42de92f36e0787e4d91a5c90cef4.jpg
278049759,278049868,250076N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/4d/f8/01/7e0a0dd2f1a90b9f9472313f7783362e.jpg
278049759,278049898,250078N,41,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/2d/d5/120d622c11d26f4bb3350028a9c7be56.jpg
278049759,278049934,250080N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049852,250075N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/77/68/7b/af474810eb1925b98506efecba33757f.jpg
278049759,278049902,250078N,43,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/2d/d5/120d622c11d26f4bb3350028a9c7be56.jpg
278049759,278049932,250080N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/4f/2a/a7e08268913b81d4686b50d43431ab06.jpg
278049759,278049876,250077N,38,375000,395000,available,https://salt.tikicdn.com/ts/product/8e/4c/40/ead02fab38b1c49687194103a8431551.jpg
278049759,278049900,250078N,42,375000,395000,available,https://salt.tikicdn.com/ts/product/b2/2d/d5/120d622c11d26f4bb3350028a9c7be56.jpg
278049714,278049737,240630D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/ce/85/5c/4a0241a1bc07accd4759c28e1607498f.jpg
278049714,278049777,240632D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049769,240632D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049717,240629D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049719,240629D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049747,240631D,38,409000,429000,available,https://salt.tikicdn.com/ts/product/58/e8/f9/7f28355ae9b5cccbe1c3ab87300b6291.jpg
278049714,278049773,240632D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049797,240633D,38,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049723,240629D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049735,240630D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/ce/85/5c/4a0241a1bc07accd4759c28e1607498f.jpg
278049714,278049809,240633D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049813,240633D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049725,240629D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049739,240630D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/ce/85/5c/4a0241a1bc07accd4759c28e1607498f.jpg
278049714,278049785,240632D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049818,240633D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049801,240633D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049721,240629D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049749,240631D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/58/e8/f9/7f28355ae9b5cccbe1c3ab87300b6291.jpg
278049714,278049781,240632D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049757,240631D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/58/e8/f9/7f28355ae9b5cccbe1c3ab87300b6291.jpg
278049714,278049755,240631D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/58/e8/f9/7f28355ae9b5cccbe1c3ab87300b6291.jpg
278049714,278049727,240629D,44,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049741,240630D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/ce/85/5c/4a0241a1bc07accd4759c28e1607498f.jpg
278049714,278049715,240629D,38,409000,429000,available,https://salt.tikicdn.com/ts/product/e7/49/e3/aa9301e4ec50146b7b7b02f0650ad8a3.jpg
278049714,278049753,240631D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/58/e8/f9/7f28355ae9b5cccbe1c3ab87300b6291.jpg
278049714,278049822,240633D,44,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049765,240632D,38,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049790,240632D,44,409000,429000,available,https://salt.tikicdn.com/ts/product/dc/3e/8f/1b009717f979ab0f5430d193be809186.jpg
278049714,278049805,240633D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/e0/7a/3e/b2a65421764193f620d86501fa28be29.jpg
278049714,278049733,240630D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/ce/85/5c/4a0241a1bc07accd4759c28e1607498f.jpg
278049714,278049751,240631D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/58/e8/f9/7f28355ae9b5cccbe1c3ab87300b6291.jpg
278042068,278042131,240627D,45,409000,429000,available,https://salt.tikicdn.com/ts/product/b9/ed/96/17c1532f570e5b9125bb356e0273abd5.jpg
278042068,278042129,240627D,44,409000,429000,available,https://salt.tikicdn.com/ts/product/b9/ed/96/17c1532f570e5b9125bb356e0273abd5.jpg
278042068,278042083,240624D,45,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042087,240625D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/72/4b/7a/ba9e1c0694e5b10e26b006894062e3ea.jpg
278042068,278042077,240624D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042095,240625D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/72/4b/7a/ba9e1c0694e5b10e26b006894062e3ea.jpg
278042068,278042103,240626D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/92/c7/68/8b6f11c1339ae71c2e2a2f225c34ea81.jpg
278042068,278042071,240624D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042141,240628D,42,409000,429000,available,https://salt.tikicdn.com/ts/product/8a/49/e4/240a2eeb3ff2b8cf29442c593b055cea.jpg
278042068,278042143,240628D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/8a/49/e4/240a2eeb3ff2b8cf29442c593b055cea.jpg
278042068,278042117,240627D,38,409000,429000,available,https://salt.tikicdn.com/ts/product/b9/ed/96/17c1532f570e5b9125bb356e0273abd5.jpg
278042068,278042075,240624D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042105,240626D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/92/c7/68/8b6f11c1339ae71c2e2a2f225c34ea81.jpg
278042068,278042081,240624D,44,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042127,240627D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/b9/ed/96/17c1532f570e5b9125bb356e0273abd5.jpg
278042068,278042121,240627D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/b9/ed/96/17c1532f570e5b9125bb356e0273abd5.jpg
278042068,278042111,240626D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/92/c7/68/8b6f11c1339ae71c2e2a2f225c34ea81.jpg
278042068,278042137,240628D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/8a/49/e4/240a2eeb3ff2b8cf29442c593b055cea.jpg
278042068,278042133,240628D,38,409000,429000,available,https://salt.tikicdn.com/ts/product/8a/49/e4/240a2eeb3ff2b8cf29442c593b055cea.jpg
278042068,278042145,240628D,44,409000,429000,available,https://salt.tikicdn.com/ts/product/8a/49/e4/240a2eeb3ff2b8cf29442c593b055cea.jpg
278042068,278042135,240628D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/8a/49/e4/240a2eeb3ff2b8cf29442c593b055cea.jpg
278042068,278042119,240627D,39,409000,429000,available,https://salt.tikicdn.com/ts/product/b9/ed/96/17c1532f570e5b9125bb356e0273abd5.jpg
278042068,278042073,240624D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042079,240624D,43,409000,429000,available,https://salt.tikicdn.com/ts/product/16/e4/3e/c24626737207909af383d030ef30a0cc.jpg
278042068,278042089,240625D,40,409000,429000,available,https://salt.tikicdn.com/ts/product/72/4b/7a/ba9e1c0694e5b10e26b006894062e3ea.jpg
278042068,278042107,240626D,41,409000,429000,available,https://salt.tikicdn.com/ts/product/92/c7/68/8b6f11c1339ae71c2e2a2f225c34ea81.jpg
