product_id,description,price,quantity_sold,name,thumbnail,category_id,rating_average
68202834,"   KIỂU DÁNG: SLIM FITCHI TIẾT:- Áo Tanktop sát nách kiểu dáng slim fit tôn dáng cơ thể, làm nổi bật form người mà vẫn thoải mái vận động.- Thiết kế thể thao, màu sắc cơ bản với điểm nhấn log...",310000,895,"Combo 2 áo ba lỗ nam, áo sát nách nam,sợi cotton cao cấp mềm mịn, thấm hút mồ hôi, siều thoáng mát, co giãn 4 chiều Mrm Manlywear - MM",https://salt.tikicdn.com/cache/280x280/ts/product/84/22/5f/1522846ba688aca42392d8e7c7a11fd0.jpg,10378.0,4.7
42899542," CHI TIẾT SẢN PHẨM. Áo Ba lỗ Tanktop MRM kiểu dáng Slim fit ôm gọn gàng.. Thiết kế slimfit giúp tôn thêm đường nét nam tính, khoẻ khoắn. CHẤT LIỆU:. Chất liệu Cotton tự nhiên mềm mịn, mang đ...",125000,1721,"Áo ba lỗ nam/ 3 lỗ nam cao cấp, sợi cotton mềm mịn siêu thoáng mát, thấm hút mồ hôi cực tốt, co dãn 4 chiều MRM FASHION",https://salt.tikicdn.com/cache/280x280/ts/product/04/c6/9b/d5430d72f6f34da7d6ff695a17edadb9.jpg,914.0,4.7
43333663," CHI TIẾT SẢN PHẨM. Áo Ba lỗ Tanktop MRM kiểu dáng Slim fit ôm gọn gàng.. Thiết kế slimfit giúp tôn thêm đường nét nam tính, khoẻ khoắn. CHẤT LIỆU:. Chất liệu Cotton tự nhiên mềm mịn, mang đ...",250000,1021,"Combo 2 áo ba lỗ nam/áo 3 lỗ nam, sợi cotton mềm mịn siêu thoáng mát, thấm hút mồ hôi cực tốt, co giãn 4 chiều MRM FASHION -MM",https://salt.tikicdn.com/cache/280x280/ts/product/5a/34/b2/170e4f8df950b816ec5ca9288f5138c6.jpg,914.0,4.6
90483788,"Luôn mang đến cho các chàng sự năng động, thoải mái nhất hãy đến Freeman để trải nghiệm sản phẩm nhé.Áo lót nam Freeman - Chính hãng 100%- Mã Hàng : TSF315- Màu sắc : Trắng- Size : M, L, XL- Xuất...",297000,27,Combo 3 Áo thun nam ngắn tay cổ tim cotton FREEMAN TSF315,https://salt.tikicdn.com/cache/280x280/ts/product/c8/51/36/995e41cb08f9e66115e6cfa888d8a198.jpg,2.0,4.5
279379520,"Mô tả chi tiết sản phẩm: Tên Sản Phẩm: Áo sát nách nam SNN015Thương Hiệu: LUCIBEATY.Chất Liệu:- Coolmax: (80%) Mang đến bề mặt dễ chịu, mượt và nhẹ. Áo có khả năng thấm hút mồ hôi tốt, hạn chế nh...",235000,0,"Áo ba lỗ sát nách nam cao cấp vải Coolmax nhẹ, co giãn tốt, thoáng mát SNN015",https://salt.tikicdn.com/cache/280x280/ts/product/19/5b/1f/cc21867f2632a0d52721b6cf07716d66.jpg,10378.0,0.0
279326117,"Mô tả chi tiết sản phẩm: Tên Sản Phẩm: Áo polo nam POLO-026Thương Hiệu: LUCIBEATY.Chất Liệu:- Coolmax: (80%) Mang đến bề mặt dễ chịu, mượt và nhẹ. Áo có khả năng thấm hút mồ hôi tốt, hạn chế nhăn...",475000,1,"Áo polo nam cao cấp vải Coolmax nhẹ, co giãn tốt, thoáng mát POLO-026",https://salt.tikicdn.com/cache/280x280/ts/product/3f/bc/5b/703799a641953c48fbfbcc356ebb622a.jpg,5333.0,0.0
279325254,"Mô tả chi tiết sản phẩm: Tên Sản Phẩm: Áo polo nam POLO-022Thương Hiệu: LUCIBEATY.Chất Liệu:- Coolmax: (80%) Mang đến bề mặt dễ chịu, mượt và nhẹ. Áo có khả năng thấm hút mồ hôi tốt, hạn chế nhăn...",435000,0,"Áo polo nam cao cấp vải Coolmax nhẹ, co giãn tốt, thoáng mát POLO-022",https://salt.tikicdn.com/cache/280x280/ts/product/21/c9/ea/78acdcb30d249deb2ae06c34b95d9d17.jpg,5333.0,0.0
279015139,"    (Lưu ý: Giá shop đăng là giá 1 áo)  ÁO THUN UNISEX TAY LỠ 100% CHẤT LIỆU COTTON IN HÌNH    * THÔNG TIN SẢN PHẨM:  - Xuất xứ: Việt Nam  - Brand: lo  - Chất liệu: Vải 100% cotton cao cấp, c...",125000,0,"Áo Thun Đôi, Cặp Mr.Buffalo CUTE Tshirt Cotton 100% có bigsize Unisex Local Brand B19B19n",https://salt.tikicdn.com/cache/280x280/ts/product/03/fb/38/ff1514d26dfe34667f7ba35437ce103b.jpg,917.0,0.0
90483829,"Luôn mang đến cho các chàng sự năng động, thoải mái nhất hãy đến Freeman để trải nghiệm sản phẩm nhé.Áo lót nam Freeman - Chính hãng 100%- Mã Hàng : TSF311- Màu sắc : Trắng, xám- Size : M, L, XL-...",258000,47,Combo 2 Áo lót nam cổ tim tay ngắn FREEMAN TSF311,https://salt.tikicdn.com/cache/280x280/ts/product/2e/5e/40/bbdd67e9080f3966c39460532f224f55.jpg,2.0,3.6
90483671,"Luôn mang đến cho các chàng sự năng động, thoải mái nhất hãy đến Freeman để trải nghiệm sản phẩm nhé.Áo lót nam Freeman - Chính hãng 100%- Mã Hàng : TSF313- Màu sắc : Trắng- Size : M, L, XL- Xuất...",99000,29,Áo thun nam ngắn tay không cổ cotton thoáng mát FREEMAN TSF313,https://salt.tikicdn.com/cache/280x280/ts/product/56/aa/c2/2bb583200d4371ccfd3abddfc84eaac7.jpg,2.0,5.0
277986998,Toàn bộ sản phẩm của shop là bản cao cấp nhập Trung cao cấp vải Cotton Polyester ( không phải bản Thái Lan )  Shop có hỗ trợ in tên số theo yêu cầu  IB Shop để dược xem ảnh thật chi tiết và t...,299000,0,Áo Bóng Đá Retro Liverpool 1993 - Sân Nhà bản cao cấp vải Cotton Polyester,https://salt.tikicdn.com/cache/280x280/ts/product/e8/58/77/88ed69c66923672421c9c205ee698edb.jpg,2.0,0.0
277600025,...,270000,1,"Áo Polo Nam Công Sở Đẹp, Sang Trọng | Hàng Hiệu Cao Cấp PLN05",https://salt.tikicdn.com/cache/280x280/ts/product/16/2d/7a/596c472f8110affbfc7cc4e8a70c22c5.jpg,915.0,5.0
274954091,Áo thun nam cổ tròn Novelty Thông tin sản phẩmThành phần: 100% cottonForm: Regular fitMàu sắc: Trắng/Vàng nhạt/Đen...,249000,0,Áo thun nam cổ tròn Novelty TR727374,https://salt.tikicdn.com/cache/280x280/ts/product/31/a4/ed/ae5476fc92c91593f318ae92b28af889.jpg,915.0,5.0
274885003,"Thương hiệu Thời trang nam Leman - Thương hiệu Leman xây dựng Văn hóa lấy Khách hàng làm trọng tâm phục vụ. Bằng việc chủ động lắng nghe, thấu hiểu về nhu cầu, Chúng tôi tự đặt mục tiêu từng bước cả...",170000,5,Áo thun nam T-Shirt TS063 Leman vải Cotton thấm hút tốt kiểu dáng Slimfit,https://salt.tikicdn.com/cache/280x280/ts/product/f5/3e/5d/05017f8a590117c906210725c3954120.jpg,915.0,4.0
270801635,"️ GIỚI THIỆU THƯƠNG HIỆU  Là thương hiệu thời trang thiết kế nam với những sản phẩm chất lượng cao, giá thành phù hợp, Aligro nâng tầm phong cách quý ông qua những thiết kế hiện đại lịch lãm, phong c...",335000,3,"Áo polo nam ngắn tay ALIGRO chất liệu CVC mềm mịn, co giãn, thấm hút mồ hôi ALGPLO91",https://salt.tikicdn.com/cache/280x280/ts/product/a6/ee/af/635a18651bcb1b38ff962177e9b4ffb1.png,915.0,5.0
253379891,Mô tả sản phẩm - Hộp 100 móng- Làm từ nhựa nguyên chấtCách sử dụng:1.Dũa các mặt và vùng biểu bì cho vừa khít chính xác với que làm móng;2.Làm sạch móng bằng bất kỳ loại dầu đánh bóng nào bằng chất t...,25000,5,Hộp 100 móng tay úp liền mạch trong suốt bằng acrylic cho nữ,https://salt.tikicdn.com/cache/280x280/ts/product/45/ca/76/f0ded73a1abbd830e97f5f88afd634bf.jpg,915.0,4.0
251773296," FORM DÁNG: Regular Fit (Dáng ôm vừa)THIẾT KẾ:- Áo Polo MR.M Coolmax thiết kế suông nhẹ nhưng vẫn vừa vặn, tôn dáng tối đa khi mặc.- Thiết kế Basic với những đường viền tinh tế, đem đến điểm nhấn...",450000,133,"Áo thun Polo Nam Coolmax - Premium nam tính, thanh lịch sang trọng MRM Manlywear",https://salt.tikicdn.com/cache/280x280/ts/product/5a/cf/5c/e078d30f249c4f6230851edc5fbd13a5.jpg,915.0,5.0
